Elevation,Slope,Aspect,Profile_curvature,Plan_Curvature,Vegetation,Lithology,Tmax,Tmin,Wind,Humidity,Solar,PrecipAcum3,PrecipAcum5,PrecipAcum7,PrecipAcum10,PrecipAcum15,PrecipAcum20,PrecipAcum30,Landslide
933.25,34.04,244.51,-0.0010,-0.0074,3,1,27.98,20.97,0.9451,0.9267,16.83,43.89,73.32,102.76,147.07,221.79,296.35,443.45,1
944.28,34.16,255.51,-0.0035,-0.0125,3,1,27.98,20.97,0.9451,0.9267,16.83,43.88,73.31,102.75,147.05,221.77,296.32,443.39,1
962.23,22.10,244.89,-0.0035,-0.0099,3,1,27.98,20.97,0.9452,0.9267,16.83,43.87,73.30,102.73,147.03,221.74,296.28,443.34,1
960.97,28.27,235.13,0.0046,0.0115,3,1,27.98,20.97,0.9453,0.9267,16.83,43.87,73.29,102.72,147.01,221.71,296.24,443.29,1
978.55,43.73,245.04,0.0051,0.0113,3,1,27.98,20.97,0.9453,0.9267,16.83,43.86,73.28,102.71,146.99,221.69,296.21,443.24,1
996.14,23.02,244.27,0.0021,-0.0032,3,1,27.98,20.97,0.9454,0.9267,16.84,43.86,73.27,102.69,146.98,221.66,296.17,443.19,1
993.53,5.60,69.81,0.0021,-0.0067,3,1,27.98,20.97,0.9455,0.9267,16.84,43.85,73.26,102.68,146.96,221.63,296.14,443.14,1
991.47,3.04,80.76,0.0090,0.0063,3,1,27.98,20.97,0.9455,0.9267,16.84,43.85,73.25,102.67,146.94,221.61,296.10,443.09,1
989.69,29.68,234.55,0.0097,0.0099,3,1,27.97,20.97,0.9456,0.9267,16.84,43.84,73.24,102.66,146.92,221.58,296.07,443.03,1
1009.45,49.22,224.83,-0.0010,-0.0038,3,1,27.97,20.97,0.9457,0.9266,16.84,43.84,73.23,102.64,146.90,221.55,296.03,442.98,1
1031.11,46.39,210.98,0.0019,-0.0017,3,1,27.97,20.97,0.9457,0.9266,16.84,43.83,73.23,102.63,146.88,221.52,295.99,442.93,1
1037.51,30.51,206.86,0.0068,0.0047,3,1,27.97,20.97,0.9458,0.9266,16.84,43.82,73.22,102.62,146.87,221.50,295.96,442.88,1
1036.54,9.53,216.34,0.0022,0.0068,3,1,27.97,20.97,0.9459,0.9266,16.84,43.82,73.21,102.61,146.85,221.47,295.92,442.83,1
1035.68,2.76,351.56,0.0073,0.0196,3,1,27.97,20.97,0.9459,0.9266,16.84,43.81,73.20,102.59,146.83,221.44,295.89,442.77,1
1034.35,6.34,26.84,0.0041,0.0247,3,1,27.97,20.97,0.9460,0.9266,16.84,43.81,73.19,102.58,146.81,221.42,295.85,442.72,1
1033.02,8.67,20.51,0.0020,0.0265,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.18,102.57,146.79,221.39,295.81,442.67,1
1033.96,9.59,7.52,0.0016,0.0331,3,1,27.97,20.97,0.9462,0.9266,16.85,43.80,73.17,102.55,146.77,221.36,295.78,442.62,1
1032.51,8.75,5.65,0.0427,0.0050,3,1,27.97,20.97,0.9462,0.9266,16.85,43.79,73.16,102.54,146.76,221.34,295.74,442.57,1
1032.33,7.26,11.57,0.0078,0.0408,3,1,27.97,20.97,0.9463,0.9266,16.85,43.78,73.15,102.53,146.74,221.31,295.71,442.52,1
1030.68,7.04,18.62,0.0009,0.0438,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.14,102.51,146.72,221.28,295.67,442.46,1
1030.50,8.05,17.01,-0.0055,0.0419,3,1,27.97,20.97,0.9464,0.9266,16.85,43.77,73.13,102.50,146.70,221.25,295.63,442.41,1
1029.03,9.34,12.70,0.0017,0.0379,3,1,27.97,20.97,0.9465,0.9266,16.85,43.77,73.12,102.49,146.68,221.23,295.60,442.36,1
1029.50,10.36,5.30,-0.0036,0.0261,3,1,27.97,20.97,0.9466,0.9266,16.85,43.76,73.11,102.48,146.66,221.20,295.56,442.30,1
1029.99,9.82,1.86,0.0107,0.0194,3,1,27.97,20.96,0.9466,0.9266,16.85,43.76,73.10,102.46,146.65,221.17,295.52,442.25,1
1030.48,7.83,21.61,0.0232,0.0171,3,1,27.97,20.96,0.9467,0.9266,16.85,43.75,73.09,102.45,146.63,221.14,295.49,442.20,1
1028.23,7.32,48.93,0.0313,0.0376,3,1,27.97,20.96,0.9468,0.9266,16.86,43.74,73.09,102.44,146.61,221.12,295.45,442.15,1
863.17,62.68,248.73,-0.0006,-0.0086,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.33,102.78,147.10,221.84,296.42,443.54,1
905.38,61.31,248.06,-0.0038,-0.0107,3,1,27.98,20.97,0.9450,0.9267,16.83,43.89,73.33,102.77,147.08,221.82,296.38,443.49,1
932.31,44.04,251.45,-0.0040,-0.0086,3,1,27.98,20.97,0.9451,0.9267,16.83,43.88,73.32,102.76,147.06,221.79,296.35,443.44,1
943.19,32.29,254.38,-0.0015,-0.0105,3,1,27.98,20.97,0.9451,0.9267,16.83,43.88,73.31,102.75,147.04,221.76,296.31,443.39,1
956.06,23.85,246.04,-0.0010,-0.0099,3,1,27.98,20.97,0.9452,0.9267,16.83,43.87,73.30,102.73,147.03,221.74,296.27,443.33,1
955.54,18.03,237.62,0.0002,-0.0003,3,1,27.98,20.97,0.9453,0.9267,16.83,43.87,73.29,102.72,147.01,221.71,296.24,443.28,1
964.59,40.69,248.89,0.0087,0.0140,3,1,27.98,20.97,0.9453,0.9267,16.83,43.86,73.28,102.71,146.99,221.68,296.20,443.23,1
992.51,36.74,247.27,0.0080,0.0067,3,1,27.98,20.97,0.9454,0.9267,16.84,43.86,73.27,102.69,146.97,221.65,296.17,443.18,1
995.01,4.41,224.53,0.0012,-0.0047,3,1,27.98,20.97,0.9455,0.9267,16.84,43.85,73.26,102.68,146.96,221.63,296.13,443.13,1
992.51,6.93,56.15,-0.0004,-0.0069,3,1,27.98,20.97,0.9456,0.9266,16.84,43.85,73.25,102.67,146.94,221.60,296.10,443.08,1
989.95,4.29,223.36,0.0076,0.0063,3,1,27.98,20.97,0.9456,0.9266,16.84,43.84,73.24,102.65,146.92,221.57,296.06,443.02,1
989.25,29.65,214.97,0.0096,0.0117,3,1,27.97,20.97,0.9457,0.9266,16.84,43.83,73.23,102.64,146.90,221.55,296.02,442.97,1
996.98,46.47,207.54,0.0045,0.0072,3,1,27.97,20.97,0.9458,0.9266,16.84,43.83,73.22,102.63,146.88,221.52,295.99,442.92,1
1015.12,50.83,204.65,0.0061,0.0068,3,1,27.97,20.97,0.9458,0.9266,16.84,43.82,73.21,102.62,146.86,221.49,295.95,442.87,1
1032.11,46.46,201.06,0.0034,0.0024,3,1,27.97,20.97,0.9459,0.9266,16.84,43.82,73.21,102.60,146.85,221.47,295.92,442.82,1
1036.90,35.55,197.13,0.0002,-0.0030,3,1,27.97,20.97,0.9460,0.9266,16.84,43.81,73.20,102.59,146.83,221.44,295.88,442.77,1
1037.52,20.29,201.86,0.0006,0.0016,3,1,27.97,20.97,0.9460,0.9266,16.85,43.81,73.19,102.58,146.81,221.41,295.85,442.71,1
1037.01,5.92,218.16,0.0045,0.0105,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.18,102.57,146.79,221.39,295.81,442.66,1
1035.67,2.29,351.37,0.0026,0.0135,3,1,27.97,20.97,0.9462,0.9266,16.85,43.79,73.17,102.55,146.77,221.36,295.77,442.61,1
1035.68,5.25,3.33,0.0009,0.0146,3,1,27.97,20.97,0.9462,0.9266,16.85,43.79,73.16,102.54,146.75,221.33,295.74,442.56,1
1035.02,7.37,13.13,-0.0030,0.0192,3,1,27.97,20.97,0.9463,0.9266,16.85,43.78,73.15,102.53,146.74,221.30,295.70,442.51,1
1034.27,8.55,7.80,0.0025,0.0260,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.14,102.51,146.72,221.28,295.66,442.45,1
1034.27,9.84,6.18,0.0002,0.0254,3,1,27.97,20.97,0.9465,0.9266,16.85,43.77,73.13,102.50,146.70,221.25,295.63,442.40,1
1033.51,10.37,7.82,0.0071,0.0230,3,1,27.97,20.97,0.9465,0.9266,16.85,43.77,73.12,102.49,146.68,221.22,295.59,442.35,1
1033.49,8.60,16.43,0.0194,0.0099,3,1,27.97,20.96,0.9466,0.9266,16.85,43.76,73.11,102.47,146.66,221.20,295.55,442.30,1
1031.81,6.30,33.13,0.0138,0.0123,3,1,27.97,20.96,0.9467,0.9266,16.85,43.76,73.10,102.46,146.64,221.17,295.52,442.24,1
1030.73,0.00,0.00,0.0076,0.0118,3,1,27.97,20.96,0.9467,0.9266,16.86,43.75,73.09,102.45,146.63,221.14,295.48,442.19,1
830.59,12.51,245.93,-0.0001,-0.0018,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.34,102.79,147.11,221.87,296.45,443.58,1
847.67,57.16,250.83,-0.0006,-0.0063,3,1,27.98,20.97,0.9450,0.9267,16.83,43.89,73.33,102.78,147.10,221.84,296.41,443.53,1
888.31,64.24,254.03,-0.0023,-0.0116,3,1,27.98,20.97,0.9450,0.9267,16.83,43.89,73.32,102.77,147.08,221.81,296.38,443.48,1
929.08,51.65,253.96,0.0003,-0.0060,3,1,27.98,20.97,0.9451,0.9267,16.83,43.88,73.31,102.75,147.06,221.79,296.34,443.43,1
938.89,30.91,244.70,-0.0012,-0.0115,3,1,27.98,20.97,0.9452,0.9267,16.83,43.88,73.31,102.74,147.04,221.76,296.30,443.38,1
949.97,29.79,252.57,0.0034,-0.0086,3,1,27.98,20.97,0.9452,0.9267,16.83,43.87,73.30,102.73,147.02,221.73,296.27,443.33,1
962.14,16.30,266.55,0.0053,-0.0029,3,1,27.98,20.97,0.9453,0.9267,16.83,43.87,73.29,102.72,147.01,221.71,296.23,443.27,1
960.58,27.05,247.45,0.0085,0.0090,3,1,27.98,20.97,0.9454,0.9267,16.84,43.86,73.28,102.70,146.99,221.68,296.20,443.22,1
981.38,41.44,233.06,0.0058,0.0069,3,1,27.98,20.97,0.9454,0.9266,16.84,43.86,73.27,102.69,146.97,221.65,296.16,443.17,1
994.90,29.73,217.49,0.0064,0.0044,3,1,27.98,20.97,0.9455,0.9266,16.84,43.85,73.26,102.68,146.95,221.62,296.13,443.12,1
994.69,7.47,213.09,0.0060,0.0001,3,1,27.98,20.97,0.9456,0.9266,16.84,43.84,73.25,102.67,146.93,221.60,296.09,443.07,1
992.71,5.88,21.33,0.0000,-0.0037,3,1,27.98,20.97,0.9456,0.9266,16.84,43.84,73.24,102.65,146.92,221.57,296.05,443.02,1
991.47,4.47,11.89,0.0062,0.0055,3,1,27.98,20.97,0.9457,0.9266,16.84,43.83,73.23,102.64,146.90,221.54,296.02,442.96,1
989.42,11.53,217.19,0.0017,0.0052,3,1,27.97,20.97,0.9458,0.9266,16.84,43.83,73.22,102.63,146.88,221.52,295.98,442.91,1
989.55,32.64,205.80,0.0039,0.0095,3,1,27.97,20.97,0.9458,0.9266,16.84,43.82,73.21,102.61,146.86,221.49,295.95,442.86,1
995.64,45.83,200.19,0.0065,0.0163,3,1,27.97,20.97,0.9459,0.9266,16.84,43.82,73.20,102.60,146.84,221.46,295.91,442.81,1
1008.32,50.17,197.13,0.0048,0.0157,3,1,27.97,20.97,0.9460,0.9266,16.84,43.81,73.19,102.59,146.82,221.44,295.88,442.76,1
1020.70,50.16,195.85,0.0022,0.0079,3,1,27.97,20.97,0.9461,0.9266,16.85,43.81,73.19,102.58,146.81,221.41,295.84,442.71,1
1032.78,47.90,190.45,0.0008,0.0020,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.18,102.56,146.79,221.38,295.80,442.65,1
1035.04,43.94,187.33,0.0014,0.0026,3,1,27.97,20.97,0.9462,0.9266,16.85,43.79,73.17,102.55,146.77,221.35,295.77,442.60,1
1036.92,38.47,187.02,0.0012,0.0080,3,1,27.97,20.97,0.9463,0.9266,16.85,43.79,73.16,102.54,146.75,221.33,295.73,442.55,1
1037.12,34.24,180.89,-0.0041,0.0098,3,1,27.97,20.97,0.9463,0.9266,16.85,43.78,73.15,102.52,146.73,221.30,295.70,442.50,1
1036.86,30.60,185.27,0.0007,0.0131,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.14,102.51,146.71,221.27,295.66,442.45,1
1037.19,21.18,206.23,0.0002,0.0152,3,1,27.97,20.97,0.9465,0.9266,16.85,43.77,73.13,102.50,146.70,221.25,295.62,442.39,1
1037.06,5.86,237.75,0.0036,0.0170,3,1,27.97,20.97,0.9465,0.9266,16.85,43.77,73.12,102.49,146.68,221.22,295.59,442.34,1
1035.75,6.42,56.90,0.0071,0.0174,3,1,27.97,20.96,0.9466,0.9266,16.85,43.76,73.11,102.47,146.66,221.19,295.55,442.29,1
845.94,35.25,72.90,0.0000,0.0000,3,1,27.98,20.97,0.9448,0.9267,16.83,43.91,73.35,102.80,147.13,221.89,296.48,443.62,1
832.40,12.34,84.74,0.0000,-0.0005,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.34,102.79,147.11,221.86,296.44,443.57,1
836.08,49.55,254.34,-0.0007,-0.0052,3,1,27.98,20.97,0.9450,0.9267,16.83,43.89,73.33,102.78,147.09,221.83,296.41,443.52,1
877.99,64.67,255.21,-0.0003,-0.0099,3,1,27.98,20.97,0.9450,0.9267,16.83,43.89,73.32,102.77,147.07,221.81,296.37,443.47,1
922.97,56.50,250.72,0.0009,-0.0064,3,1,27.98,20.97,0.9451,0.9267,16.83,43.88,73.31,102.75,147.06,221.78,296.33,443.42,1
933.40,34.44,243.06,0.0000,-0.0065,3,1,27.98,20.97,0.9452,0.9267,16.83,43.88,73.30,102.74,147.04,221.75,296.30,443.37,1
944.04,33.77,247.90,-0.0020,-0.0116,3,1,27.98,20.97,0.9452,0.9267,16.83,43.87,73.30,102.73,147.02,221.73,296.26,443.32,1
961.93,25.04,244.20,0.0012,-0.0087,3,1,27.98,20.97,0.9453,0.9266,16.84,43.87,73.29,102.71,147.00,221.70,296.23,443.27,1
961.01,14.60,227.86,0.0076,0.0034,3,1,27.98,20.97,0.9454,0.9266,16.84,43.86,73.28,102.70,146.99,221.67,296.19,443.21,1
961.94,30.29,221.06,0.0103,0.0097,3,1,27.98,20.97,0.9455,0.9266,16.84,43.86,73.27,102.69,146.97,221.65,296.16,443.16,1
974.84,40.77,211.79,0.0082,0.0100,3,1,27.98,20.97,0.9455,0.9266,16.84,43.85,73.26,102.68,146.95,221.62,296.12,443.11,1
990.92,38.18,204.44,0.0066,0.0057,3,1,27.98,20.97,0.9456,0.9266,16.84,43.84,73.25,102.66,146.93,221.59,296.09,443.06,1
995.73,26.76,197.14,-0.0031,-0.0062,3,1,27.98,20.97,0.9457,0.9266,16.84,43.84,73.24,102.65,146.91,221.57,296.05,443.01,1
994.63,11.74,197.30,-0.0010,-0.0075,3,1,27.98,20.97,0.9457,0.9266,16.84,43.83,73.23,102.64,146.90,221.54,296.01,442.96,1
992.69,2.31,310.25,0.0045,0.0023,3,1,27.98,20.97,0.9458,0.9266,16.84,43.83,73.22,102.63,146.88,221.51,295.98,442.90,1
992.32,4.70,351.37,0.0012,0.0010,3,1,27.97,20.97,0.9459,0.9266,16.84,43.82,73.21,102.61,146.86,221.49,295.94,442.85,1
989.72,6.09,223.21,-0.0004,-0.0011,3,1,27.97,20.97,0.9459,0.9266,16.84,43.82,73.20,102.60,146.84,221.46,295.91,442.80,1
989.86,22.27,202.15,0.0012,0.0037,3,1,27.97,20.97,0.9460,0.9266,16.85,43.81,73.19,102.59,146.82,221.43,295.87,442.75,1
990.69,36.50,194.09,0.0050,0.0112,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.18,102.57,146.80,221.40,295.83,442.70,1
993.22,44.93,188.24,0.0035,0.0102,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.17,102.56,146.79,221.38,295.80,442.64,1
995.96,48.53,189.37,0.0047,0.0068,3,1,27.97,20.97,0.9462,0.9266,16.85,43.79,73.17,102.55,146.77,221.35,295.76,442.59,1
1005.96,49.48,187.87,-0.0025,0.0014,3,1,27.97,20.97,0.9463,0.9266,16.85,43.79,73.16,102.54,146.75,221.32,295.73,442.54,1
1007.99,49.70,181.76,-0.0048,0.0012,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.15,102.52,146.73,221.30,295.69,442.49,1
1009.17,49.51,186.64,-0.0020,0.0014,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.14,102.51,146.71,221.27,295.65,442.44,1
1017.29,52.51,209.63,0.0011,0.0053,3,1,27.97,20.97,0.9465,0.9266,16.85,43.77,73.13,102.50,146.69,221.24,295.62,442.38,1
1036.94,0.00,0.00,0.0021,0.0061,3,1,27.97,20.97,0.9466,0.9266,16.85,43.76,73.12,102.48,146.68,221.21,295.58,442.33,1
861.59,45.38,78.88,0.0000,0.0000,3,1,27.98,20.98,0.9448,0.9267,16.83,43.91,73.36,102.82,147.14,221.91,296.51,443.67,1
854.08,37.11,74.90,0.0000,0.0000,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.35,102.80,147.13,221.88,296.47,443.61,1
833.35,26.03,82.53,0.0000,-0.0001,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.34,102.79,147.11,221.86,296.44,443.56,1
832.57,39.28,255.60,-0.0002,-0.0030,3,1,27.98,20.97,0.9450,0.9267,16.83,43.89,73.33,102.78,147.09,221.83,296.40,443.51,1
865.12,62.02,252.54,-0.0008,-0.0073,3,1,27.98,20.97,0.9451,0.9267,16.83,43.89,73.32,102.76,147.07,221.80,296.36,443.46,1
904.25,60.43,248.90,-0.0017,-0.0100,3,1,27.98,20.97,0.9451,0.9267,16.83,43.88,73.31,102.75,147.05,221.78,296.33,443.41,1
931.92,43.07,248.07,0.0040,-0.0022,3,1,27.98,20.97,0.9452,0.9267,16.83,43.88,73.30,102.74,147.04,221.75,296.29,443.36,1
939.04,29.61,241.12,0.0029,-0.0049,3,1,27.98,20.97,0.9453,0.9266,16.84,43.87,73.29,102.73,147.02,221.72,296.26,443.31,1
950.73,31.47,225.84,-0.0002,-0.0102,3,1,27.98,20.97,0.9453,0.9266,16.84,43.87,73.28,102.71,147.00,221.70,296.22,443.26,1
961.80,24.80,209.44,0.0000,-0.0091,3,1,27.98,20.97,0.9454,0.9266,16.84,43.86,73.28,102.70,146.98,221.67,296.19,443.20,1
962.38,20.11,204.93,0.0094,0.0026,3,1,27.98,20.97,0.9455,0.9266,16.84,43.85,73.27,102.69,146.96,221.64,296.15,443.15,1
961.21,28.08,208.43,0.0037,0.0046,3,1,27.98,20.97,0.9455,0.9266,16.84,43.85,73.26,102.68,146.95,221.62,296.12,443.10,1
963.80,37.36,204.59,0.0073,0.0143,3,1,27.98,20.97,0.9456,0.9266,16.84,43.84,73.25,102.66,146.93,221.59,296.08,443.05,1
973.65,40.69,198.08,0.0049,0.0149,3,1,27.98,20.97,0.9457,0.9266,16.84,43.84,73.24,102.65,146.91,221.56,296.05,443.00,1
983.38,40.03,196.55,0.0016,0.0037,3,1,27.98,20.97,0.9457,0.9266,16.84,43.83,73.23,102.64,146.89,221.54,296.01,442.95,1
992.91,35.38,196.54,-0.0052,-0.0110,3,1,27.98,20.97,0.9458,0.9266,16.84,43.83,73.22,102.62,146.87,221.51,295.97,442.90,1
994.84,25.24,194.95,-0.0021,-0.0089,3,1,27.98,20.97,0.9459,0.9266,16.84,43.82,73.21,102.61,146.86,221.48,295.94,442.84,1
994.60,11.14,204.07,0.0020,-0.0028,3,1,27.97,20.97,0.9460,0.9266,16.85,43.81,73.20,102.60,146.84,221.46,295.90,442.79,1
992.68,3.34,297.17,0.0020,0.0003,3,1,27.97,20.97,0.9460,0.9266,16.85,43.81,73.19,102.58,146.82,221.43,295.86,442.74,1
992.32,4.79,359.02,0.0001,-0.0005,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.18,102.57,146.80,221.40,295.83,442.69,1
990.34,1.72,3.36,0.0037,0.0035,3,1,27.97,20.97,0.9462,0.9266,16.85,43.80,73.17,102.56,146.78,221.37,295.79,442.64,1
990.32,6.92,217.43,0.0057,0.0068,3,1,27.97,20.97,0.9462,0.9266,16.85,43.79,73.16,102.55,146.76,221.35,295.76,442.58,1
990.20,16.20,187.07,-0.0011,0.0071,3,1,27.97,20.97,0.9463,0.9266,16.85,43.79,73.15,102.53,146.75,221.32,295.72,442.53,1
989.81,25.36,174.82,-0.0052,0.0055,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.15,102.52,146.73,221.29,295.68,442.48,1
989.61,32.77,195.79,-0.0005,0.0053,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.14,102.51,146.71,221.26,295.65,442.43,1
868.40,43.29,89.81,0.0000,0.0000,3,1,27.98,20.98,0.9448,0.9267,16.83,43.91,73.36,102.81,147.14,221.91,296.50,443.66,1
855.90,37.24,88.14,0.0000,0.0000,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.35,102.80,147.12,221.88,296.47,443.61,1
834.87,30.87,88.49,0.0000,0.0000,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.34,102.79,147.11,221.85,296.43,443.55,1
831.32,25.22,245.80,0.0000,-0.0014,3,1,27.98,20.97,0.9450,0.9267,16.83,43.89,73.33,102.78,147.09,221.83,296.39,443.50,1
852.48,56.89,248.42,-0.0001,-0.0041,3,1,27.98,20.97,0.9451,0.9267,16.83,43.89,73.32,102.76,147.07,221.80,296.36,443.45,1
888.39,62.52,247.72,-0.0017,-0.0085,3,1,27.98,20.97,0.9451,0.9266,16.83,43.88,73.31,102.75,147.05,221.77,296.33,443.40,1
926.54,52.41,243.06,-0.0011,-0.0070,3,1,27.98,20.97,0.9452,0.9266,16.83,43.88,73.30,102.74,147.03,221.75,296.29,443.35,1
936.49,31.61,227.10,0.0010,-0.0040,3,1,27.98,20.97,0.9453,0.9266,16.84,43.87,73.29,102.72,147.02,221.72,296.25,443.30,1
939.98,28.53,213.37,0.0020,-0.0054,3,1,27.98,20.97,0.9454,0.9266,16.84,43.86,73.28,102.71,147.00,221.69,296.22,443.25,1
944.24,32.20,206.61,-0.0001,-0.0103,3,1,27.98,20.97,0.9454,0.9266,16.84,43.86,73.27,102.70,146.98,221.67,296.18,443.20,1
953.03,29.95,199.06,0.0049,-0.0070,3,1,27.98,20.97,0.9455,0.9266,16.84,43.85,73.26,102.68,146.96,221.64,296.15,443.14,1
956.29,26.75,196.75,0.0023,-0.0064,3,1,27.98,20.97,0.9456,0.9266,16.84,43.85,73.26,102.67,146.94,221.61,296.11,443.09,1
961.85,28.12,199.83,-0.0024,-0.0094,3,1,27.98,20.97,0.9456,0.9266,16.84,43.84,73.25,102.66,146.93,221.59,296.08,443.04,1
961.35,31.87,197.89,0.0009,-0.0005,3,1,27.98,20.97,0.9457,0.9266,16.84,43.84,73.24,102.65,146.91,221.56,296.04,442.99,1
961.68,35.98,198.52,0.0011,0.0079,3,1,27.98,20.97,0.9458,0.9266,16.84,43.83,73.23,102.63,146.89,221.53,296.00,442.94,1
964.15,39.07,198.07,0.0039,0.0131,3,1,27.98,20.97,0.9458,0.9266,16.84,43.83,73.22,102.62,146.87,221.51,295.97,442.89,1
973.42,40.74,196.39,0.0005,0.0043,3,1,27.98,20.97,0.9459,0.9266,16.85,43.82,73.21,102.61,146.85,221.48,295.93,442.83,1
983.20,40.19,197.63,0.0001,-0.0045,3,1,27.98,20.97,0.9460,0.9266,16.85,43.81,73.20,102.60,146.84,221.45,295.90,442.78,1
993.04,34.74,199.86,-0.0041,-0.0121,3,1,27.97,20.97,0.9460,0.9266,16.85,43.81,73.19,102.58,146.82,221.42,295.86,442.73,1
995.11,22.86,197.14,-0.0006,-0.0109,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.18,102.57,146.80,221.40,295.82,442.68,1
994.61,9.24,212.31,0.0033,-0.0095,3,1,27.97,20.97,0.9462,0.9266,16.85,43.80,73.17,102.56,146.78,221.37,295.79,442.63,1
993.56,4.10,317.15,0.0033,-0.0097,3,1,27.97,20.97,0.9463,0.9266,16.85,43.79,73.16,102.54,146.76,221.34,295.75,442.58,1
993.95,8.77,47.83,-0.0024,-0.0122,3,1,27.97,20.97,0.9463,0.9266,16.85,43.79,73.15,102.53,146.74,221.32,295.72,442.52,1
988.28,0.00,0.00,-0.0056,-0.0111,3,1,27.97,20.97,0.9464,0.9266,16.85,43.78,73.14,102.52,146.73,221.29,295.68,442.47,1
861.29,43.05,98.63,0.0000,0.0000,3,1,27.98,20.98,0.9448,0.9267,16.83,43.91,73.35,102.81,147.14,221.90,296.50,443.65,1
855.37,34.87,96.28,0.0000,0.0000,3,1,27.98,20.97,0.9449,0.9267,16.83,43.90,73.35,102.80,147.12,221.88,296.46,443.60,1
835.02,31.47,91.36,0.0000,0.0000,3,1,27.98,20.97,0.9450,0.9267,16.83,43.90,73.34,102.79,147.10,221.85,296.42,443.55,1
830.46,10.05,220.68,0.0000,-0.0001,3,1,27.98,20.97,0.9450,0.9266,16.83,43.89,73.33,102.77,147.09,221.82,296.39,443.49,1
836.78,48.46,244.64,-0.0008,-0.0027,3,1,27.98,20.97,0.9451,0.9266,16.83,43.89,73.32,102.76,147.07,221.80,296.36,443.44,1
872.79,61.38,240.00,-0.0008,-0.0048,3,1,27.98,20.97,0.9452,0.9266,16.83,43.88,73.31,102.75,147.05,221.77,296.32,443.39,1
906.53,59.56,225.57,-0.0016,-0.0074,3,1,27.98,20.97,0.9452,0.9266,16.84,43.87,73.30,102.73,147.03,221.74,296.28,443.34,1
927.09,52.14,209.63,-0.0006,-0.0065,3,1,27.98,20.97,0.9453,0.9266,16.84,43.87,73.29,102.72,147.01,221.72,296.25,443.29,1
932.97,41.95,205.38,0.0041,-0.0025,3,1,27.98,20.97,0.9454,0.9266,16.84,43.86,73.28,102.71,146.99,221.69,296.21,443.24,1
936.65,33.75,206.98,0.0009,-0.0075,3,1,27.98,20.97,0.9454,0.9266,16.84,43.86,73.27,102.70,146.98,221.66,296.18,443.19,1
940.36,31.60,198.87,-0.0017,-0.0137,3,1,27.98,20.97,0.9455,0.9266,16.84,43.85,73.26,102.68,146.96,221.63,296.14,443.14,1
943.26,33.51,191.24,-0.0006,-0.0116,3,1,27.98,20.97,0.9456,0.9266,16.84,43.85,73.25,102.67,146.94,221.61,296.11,443.08,1
944.52,34.91,191.89,0.0017,-0.0071,3,1,27.98,20.97,0.9457,0.9266,16.84,43.84,73.24,102.66,146.92,221.58,296.07,443.03,1
949.72,33.43,196.78,-0.0011,-0.0091,3,1,27.98,20.97,0.9457,0.9266,16.84,43.84,73.24,102.64,146.90,221.55,296.03,442.98,1
955.85,30.57,201.54,-0.0025,-0.0090,3,1,27.98,20.97,0.9458,0.9266,16.84,43.83,73.23,102.63,146.89,221.53,296.00,442.93,1
961.74,29.62,200.50,-0.0027,-0.0052,3,1,27.98,20.97,0.9459,0.9266,16.84,43.82,73.22,102.62,146.87,221.50,295.96,442.88,1
961.20,31.47,198.36,0.0017,0.0045,3,1,27.98,20.97,0.9459,0.9266,16.85,43.82,73.21,102.61,146.85,221.47,295.93,442.83,1
960.83,35.42,199.54,0.0008,0.0090,3,1,27.98,20.97,0.9460,0.9266,16.85,43.81,73.20,102.59,146.83,221.45,295.89,442.77,1
965.05,39.95,200.37,0.0016,0.0114,3,1,27.98,20.97,0.9461,0.9266,16.85,43.81,73.19,102.58,146.81,221.42,295.86,442.72,1
976.99,41.36,197.36,0.0013,0.0050,3,1,27.97,20.97,0.9461,0.9266,16.85,43.80,73.18,102.57,146.80,221.39,295.82,442.67,1
984.16,42.90,208.83,0.0012,-0.0033,3,1,27.97,20.97,0.9462,0.9266,16.85,43.80,73.17,102.56,146.78,221.37,295.78,442.62,1
